movieId,mean,count,weighted_score,title,genres,IMAX,Children,Action,Fantasy,Thriller,Sci-Fi,Comedy,Film-Noir,(no genres listed),Documentary,Animation,Horror,Adventure,Romance,Crime,Mystery,War,Musical,Drama,Western
3251,3.326388888888889,72,3.3860602834939857,Agnes of God (1985),Drama|Mystery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3252,3.7341772151898733,395,3.7197132915679685,Scent of a Woman (1992),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3253,3.476793248945148,711,3.478917879779199,Wayne's World (1992),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,2.970817120622568,257,3.029192156503089,Wayne's World 2 (1993),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,3.5640301318267418,531,3.5621713884427564,"League of Their Own, A (1992)",Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3256,3.6282327586206895,464,3.622222973514952,Patriot Games (1992),Action|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3257,2.827485380116959,342,2.884081045474157,"Bodyguard, The (1992)",Drama|Romance|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3258,2.9590643274853803,171,3.0441698951064007,Death Becomes Her (1992),Comedy|Fantasy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,3.1470588235294117,170,3.204390744581932,Far and Away (1992),Adventure|Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3260,3.884375,160,3.8283060469283496,Howards End (1992),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3261,3.3679245283018866,159,3.39353517945178,Singles (1992),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3262,3.4565217391304346,115,3.4715734408026657,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
3263,3.1387959866220734,299,3.1744016684388647,White Men Can't Jump (1992),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3264,2.910416666666667,240,2.97917832931995,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3265,3.918103448275862,116,3.838206499427305,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3266,3.6791044776119404,67,3.6327644218184174,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3267,3.651111111111111,225,3.6367770545740647,"Mariachi, El (1992)",Action|Crime|Thriller|Western,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3268,1.8227272727272728,110,2.188415349402761,Stop! Or My Mom Will Shoot (1992),Action|Comedy,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,3.1941176470588237,170,3.244390744581933,Forever Young (1992),Drama|Romance|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3270,3.4857142857142858,70,3.498781489163865,"Cutting Edge, The (1992)",Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3271,3.633720930232558,172,3.618208658001913,Of Mice and Men (1992),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3272,3.627450980392157,51,3.591088258226994,Bad Lieutenant (1992),Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3273,2.4393939393939394,297,2.539382718398736,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3274,3.0789473684210527,152,3.153176642397728,Single White Female (1992),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3275,3.989607390300231,433,3.9597800192578543,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3285,3.052264808362369,287,3.097407409830872,"Beach, The (2000)",Adventure|Drama,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3286,2.3125,40,2.8339735559483787,Snow Day (2000),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,2.789473684210526,38,3.115855131123331,"Tigger Movie, The (2000)",Animation|Children,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3296,3.831578947368421,95,3.759025191331092,To Sir with Love (1967),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3298,3.49800796812749,251,3.501345725681091,Boiler Room (2000),Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3299,2.3207547169811322,53,2.7575680592335727,Hanging Up (2000),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3300,3.3505291005291005,378,3.363671933618595,Pitch Black (2000),Horror|Sci-Fi|Thriller,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3301,3.3652291105121295,371,3.377501618245353,"Whole Nine Yards, The (2000)",Comedy|Crime,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3307,4.261029411764706,136,4.128784029616786,City Lights (1931),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3308,3.2788461538461537,52,3.3704652306876404,"Flamingo Kid, The (1984)",Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3310,3.873134328358209,67,3.766785040375119,"Kid, The (1921)",Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3316,2.7969924812030076,133,2.931767784763107,Reindeer Games (2000),Action|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317,3.7079646017699117,339,3.693436717930587,Wonder Boys (2000),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3324,2.588709677419355,62,2.895414662134636,Drowning Mona (2000),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,2.316326530612245,49,2.7769385938783104,"Next Best Thing, The (2000)",Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3326,2.8076923076923075,52,3.0716847428827623,What Planet Are You From? (2000),Comedy|Sci-Fi,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3327,3.5428571428571427,35,3.5365869064059465,Beyond the Mat (1999),Documentary,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3328,3.695852534562212,217,3.675620036098731,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3330,3.953125,32,3.748034659941718,Splendor in the Grass (1961),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3334,3.9586206896551723,145,3.8850179938079235,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3341,3.7037037037037037,54,3.6414065347188873,Born Yesterday (1950),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,3.838709677419355,62,3.737805966482462,Birdy (1984),Drama|War,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3347,3.982456140350877,57,3.8261856197285806,Never Cry Wolf (1983),Adventure|Drama,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3350,3.725,40,3.641116413091236,"Raisin in the Sun, A (1961)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3354,2.6450617283950617,324,2.7199947709502443,Mission to Mars (2000),Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3355,3.2198952879581153,191,3.2618920765447355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3358,3.4846153846153847,130,3.4929884307274155,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3359,4.091216216216216,148,3.996506454586441,Breaking Away (1979),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3360,3.88953488372093,258,3.852007461515231,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3361,3.817934782608696,368,3.7961762535587606,Bull Durham (1988),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3362,3.9714285714285715,350,3.936521444516807,Dog Day Afternoon (1975),Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3363,3.89453125,384,3.868063161633784,American Graffiti (1973),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3364,3.7583333333333333,60,3.6819794324042947,"Asphalt Jungle, The (1950)",Crime|Film-Noir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3365,3.992,125,3.9024396704283,"Searchers, The (1956)",Drama|Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3379,3.6323529411764706,34,3.5840335768185394,On the Beach (1959),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3384,3.8625,80,3.771619535603514,"Taking of Pelham One Two Three, The (1974)",Action|Crime,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3385,2.6216216216216215,37,3.0280320733789035,Volunteers (1985),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3386,3.713270142180095,422,3.701057851584926,JFK (1991),Drama|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3387,2.596774193548387,62,2.900849444743332,Who's Harry Crumb? (1989),Comedy|Mystery,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3388,2.727722772277228,101,2.911283579514401,Harry and the Hendersons (1987),Children|Comedy,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3391,2.215909090909091,44,2.748353363734953,Who's That Girl? (1987),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3392,2.0847457627118646,59,2.5716645945661405,She-Devil (1989),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3394,2.7363636363636363,55,3.0162135166633712,Blind Date (1987),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3396,3.665745856353591,362,3.655301400296904,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3397,3.6842105263157894,133,3.6556941651312056,"Great Muppet Caper, The (1981)",Children|Comedy,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3398,3.507518796992481,133,3.511522385990101,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3401,2.22972972972973,37,2.8116141629311424,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3404,3.3266666666666667,75,3.3845537992036814,Titanic (1953),Action|Drama,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3408,3.5823598130841123,856,3.580562244826621,Erin Brockovich (2000),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3409,3.15,280,3.186703706181892,Final Destination (2000),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3412,3.4130434782608696,46,3.4589230120577175,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3418,3.6043613707165107,642,3.6010091501731942,Thelma & Louise (1991),Adventure|Crime|Drama,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3420,3.6862745098039214,51,3.6281252952640313,...And Justice for All (1979),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3421,3.827731092436975,595,3.8134050382662186,Animal House (1978),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,3.6020408163265305,49,3.57440694830869,She's Gotta Have It (1986),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3424,3.9382716049382718,324,3.903610590159284,Do the Right Thing (1989),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3426,3.338709677419355,62,3.400849444743332,Jungle Fever (1991),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3429,4.311475409836065,122,4.157093084976227,Creature Comforts (1989),Animation|Comedy,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3430,3.0338983050847457,59,3.2008780777122077,Death Wish (1974),Action|Crime|Drama,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3435,4.20164609053498,243,4.127758787239511,Double Indemnity (1944),Crime|Drama|Film-Noir,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3436,2.9342105263157894,38,3.1967374840645073,Dying Young (1991),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3438,2.855839416058394,274,2.9222965424881133,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3439,2.676470588235294,119,2.848175496083131,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3440,2.297752808988764,89,2.608219738793164,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3441,3.25,158,3.2945646218956735,Red Dawn (1984),Action|Drama|War,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3444,3.168539325842697,89,3.2594802429948446,Bloodsport (1988),Action,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3448,3.6730474732006124,653,3.666732282454446,"Good Morning, Vietnam (1987)",Comedy|Drama|War,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3450,3.361842105263158,304,3.376880685378403,Grumpy Old Men (1993),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,3.856164383561644,146,3.800444027934015,Guess Who's Coming to Dinner (1967),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3452,2.9414634146341463,205,3.0165027613463256,Romeo Must Die (2000),Action|Crime|Romance|Thriller,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3453,2.75,36,3.104214377521008,Here on Earth (2000),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3461,3.6825396825396823,126,3.653065057156324,Lord of the Flies (1963),Adventure|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3462,4.165829145728643,199,4.082437331512605,Modern Times (1936),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3466,3.5615384615384613,65,3.551348935961963,Heart and Souls (1993),Comedy|Fantasy,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3467,3.9285714285714284,77,3.8166182141718368,Hud (1963),Drama|Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3468,4.12,200,4.042948473549507,"Hustler, The (1961)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3469,4.021739130434782,92,3.9006405648884135,Inherit the Wind (1960),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3470,3.933333333333333,45,3.771708652218487,Dersu Uzala (1975),Adventure|Drama,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3471,3.797668038408779,729,3.787059484738322,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3475,3.7051282051282053,39,3.628668824875167,"Place in the Sun, A (1951)",Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3476,3.6167315175097277,257,3.6075893690466425,Jacob's Ladder (1990),Horror|Mystery,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3477,3.453020134228188,149,3.465799714616684,Empire Records (1995),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3478,3.1814159292035398,113,3.2543926497649407,"Bamba, La (1987)",Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3479,3.577777777777778,225,3.5720711722211234,Ladyhawke (1985),Adventure|Fantasy|Romance,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3480,3.5522388059701493,67,3.5451355558390363,Lucas (1986),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3481,3.8462455303933254,839,3.8353028180856,High Fidelity (2000),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3483,2.972972972972973,111,3.0913343894779186,"Road to El Dorado, The (2000)",Animation|Children,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3484,2.705426356589147,129,2.8608688611093496,"Skulls, The (2000)",Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3489,3.2004357298474946,459,3.2206097114854533,Hook (1991),Adventure|Comedy|Fantasy,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3494,3.5961538461538463,104,3.5811802157939296,True Grit (1969),Adventure|Drama|Western,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
3498,3.8814814814814813,135,3.817443326765979,Midnight Express (1978),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3499,3.7505330490405115,469,3.7372307593514758,Misery (1990),Drama|Horror|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3500,2.6547619047619047,42,3.019140957172035,Mr. Saturday Night (1992),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3501,3.3981481481481484,54,3.444977963290316,Murphy's Romance (1985),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3502,3.287878787878788,33,3.402827760577564,My Life (1993),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3503,3.6785714285714284,112,3.6470292177210313,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3504,4.0055350553505535,271,3.95806693992155,Network (1976),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3505,3.907142857142857,140,3.8404596995081555,No Way Out (1987),Drama|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3506,3.3157894736842106,38,3.409972778182155,North Dallas Forty (1979),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3507,3.8224852071005917,169,3.7782821553587262,"Odd Couple, The (1968)",Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,3.8864864864864863,185,3.836642553099472,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
3510,3.6074660633484164,442,3.602496078212683,Frequency (2000),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3512,3.5572289156626504,166,3.5529497393693195,Return to Me (2000),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3513,3.30327868852459,122,3.3478825586604373,Rules of Engagement (2000),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3515,2.8680555555555554,72,3.0625308717292796,Me Myself I (2000),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3516,3.7222222222222223,45,3.6450419855518206,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3519,3.2454545454545456,55,3.3456252813692533,Force 10 from Navarone (1978),Action|Drama|War,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3521,3.782258064516129,62,3.6997624882215927,Mystery Train (1989),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3524,3.3074534161490683,161,3.3422939733842223,Arthur (1981),Comedy|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3525,3.095959595959596,99,3.1967298365611363,Bachelor Party (1984),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3526,3.5754716981132075,265,3.570773386157243,Parenthood (1989),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3527,3.621059268600252,793,3.6177134251717935,Predator (1987),Action|Sci-Fi|Thriller,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3528,3.0833333333333335,84,3.2006855168104082,"Prince of Tides, The (1991)",Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3529,3.4107142857142856,56,3.4520714990277503,"Postman Always Rings Twice, The (1981)",Crime|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3534,3.0883534136546187,249,3.1357639746107044,28 Days (2000),Drama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3535,3.443231441048035,458,3.4485207969598086,American Psycho (2000),Crime|Horror|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
3536,3.420814479638009,221,3.4337774857226555,Keeping the Faith (2000),Comedy|Drama|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3538,3.810126582278481,79,3.732827054278775,East is East (1999),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3543,3.8728813559322033,177,3.8230828450066983,Diner (1982),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3545,3.8512658227848102,158,3.7998837708318436,Cabaret (1972),Drama|Musical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3546,3.70625,80,3.65798317196715,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3548,3.9423076923076925,78,3.827575452929505,Auntie Mame (1958),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3549,3.8798076923076925,104,3.801329469525273,Guys and Dolls (1955),Comedy|Musical|Romance,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
3550,2.9583333333333335,48,3.17792498610752,"Hunger, The (1983)",Horror,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3551,3.8736559139784945,186,3.8258247635017897,Marathon Man (1976),Crime|Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3552,3.6708333333333334,480,3.662506174345856,Caddyshack (1980),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3553,2.693548387096774,31,3.1045598183014183,Gossip (2000),Drama|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3554,3.4838709677419355,62,3.4986755316998535,Love and Basketball (2000),Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3555,3.3435754189944134,358,3.357933373495842,U-571 (2000),Action|Thriller|War,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3556,3.682471264367816,348,3.6703125632708637,"Virgin Suicides, The (1999)",Drama|Romance,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3557,3.140625,32,3.3286798212320408,Jennifer 8 (1992),Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3564,1.8227848101265822,79,2.2924600818017113,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3565,3.3842105263157896,95,3.4190251913310923,Where the Heart Is (2000),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3566,3.3181818181818183,77,3.3773658777232383,"Big Kahuna, The (2000)",Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3569,3.4642857142857144,42,3.4913631793942574,"Idiots, The (Idioterne) (1998)",Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3571,3.171875,32,3.3448088534901053,Time Code (2000),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3576,3.572463768115942,69,3.5593752415796622,"Hidden, The (1987)",Action|Horror|Sci-Fi,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3578,3.9269406392694064,1752,3.9202458748127866,Gladiator (2000),Action|Adventure|Drama,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3581,3.641509433962264,53,3.6009415532094757,Human Traffic (1999),Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3591,3.150326797385621,153,3.21244890118244,Mr. Mom (1983),Comedy|Drama,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
